Distance,Weight,Priority,Vehicle_Type,Fuel_Type,Average_Speed,Traffic_Conditions,Route_Topography,Weather_Conditions,Load_Efficiency,Vehicle_Age,Maintenance_Records,Carbon_Emission_Standards,Transport_Mode_Mix,Shipping_Container_Type,Traffic_Regulations,Emission_Control_Technologies,Fuel_Price,Transport_Infrastructure,Historical_Route_Data,Carbon_Footprint
59.263022433111104,299.08849763764204,2,Truck,Gasoline,59.38457621003941,2.5688711737341605,1.472949824477389,1.7744952391818432,0.8843623054663946,7.5920916622035675,1,Non-compliant,0.9516035624997881,Standard,0.27849200335738666,0,1.7866130612179019,3.3568036270554122,3.7145080199530076,-43.940728951905974
486.45943347289744,988.9012071969823,3,Truck,Gasoline,78.26905444209714,4.791118791876919,1.423013498563536,2.665139714177419,0.9496487361187355,9.398018990517878,1,Non-compliant,0.9463088992083875,Refrigerated,0.9431631278533492,1,1.3645009645487924,3.8876958797157335,4.225581173339933,-3.938591470844996
424.59918836018977,949.653405717952,2,Truck,Diesel,53.73132866387151,1.5647962541487397,2.472070800852131,2.795405462608012,0.8482035011797917,6.91477895476056,1,Compliant,0.14489865930734602,Standard,0.8840701094157313,1,1.9887604058942618,4.094076760968413,3.6499938334452184,0.40573492361055347
145.55259980522428,135.4841302316553,1,Truck,Diesel,62.88519658663675,4.0540633746728485,1.6400322261747835,3.39604417685427,0.7355385115283445,4.951263195824032,1,Non-compliant,0.17731125352264487,Standard,0.08390254182819801,1,1.5938543647058008,1.5992651441844132,2.310907826728284,3.9097565846712667
131.82123524319528,735.0176552641196,1,Plane,Gasoline,24.107027153961006,1.4347301574987683,2.012089384823673,1.2869413749896998,0.7040919537507643,1.4039291482544622,1,Non-compliant,0.8626740703318891,Standard,0.5166534892612429,0,1.3994003017782948,2.776636289250001,2.5038444086454157,-38.099332306041596
132.53202943404523,932.7234856740993,2,Plane,Gasoline,45.06001974901969,4.925030309565107,1.3250221305949126,1.9070344696020638,0.7909658640155773,9.28102431990366,1,Compliant,0.3927609189247192,Standard,0.22505834551467208,0,1.8355392792414253,1.7074528483756626,4.588229873489169,81.90277991854701
186.90900933179196,262.5178106146002,4,Ship,Gasoline,26.98150910986975,2.52646599643654,2.9194914429239383,4.725961547675704,0.9093971414493377,5.232666004224173,1,Compliant,0.004373982283009337,Standard,0.4107770895242906,1,1.7298740126426408,3.6485093954169954,1.0684883431886476,33.89370931876682
286.140394234507,611.1507074973665,1,Plane,Gasoline,56.76775013219063,4.100938155596224,2.703162800034475,4.633640429074278,0.9370779711825081,1.260970699023532,0,Compliant,0.273871819705371,Standard,0.8768479982514564,1,1.7492753368241045,1.6317854896870725,3.795282324977128,3.6541882395419196
244.3752583889521,923.9394678292376,1,Plane,Diesel,76.30892949284927,2.3703643312445273,2.7275792459300066,4.125162589622769,0.7887258503860988,7.208389641958857,1,Non-compliant,0.59762899319556,Standard,0.5275145198885448,0,1.1961393497338717,4.6166547358243,4.819110209700861,-25.94150904599427
181.05311308911885,130.55138072721897,4,Truck,Gasoline,59.70666394829831,3.510675508635235,1.8135474971440104,1.0776049824728617,0.8486961762649741,5.336535282186324,1,Non-compliant,0.799265965959968,Refrigerated,0.33421529337075984,1,1.468324307368555,1.9225385826456534,3.8249126798318946,-41.67842257512694
325.33380262507075,727.6782405221559,4,Truck,Diesel,24.60818289886529,1.768064338960147,2.5247224274143454,2.3080270739844084,0.8263356713302245,2.119107856981697,1,Non-compliant,0.13338861709325955,Refrigerated,0.20788835410499706,1,1.8618281308246027,2.1656090651529794,4.975647952927128,19.894754673297424
112.77223729341883,367.6141066352957,3,Plane,Electric,41.27997229910497,1.5840840771878502,1.2877523107795603,3.511834941371631,0.8231568353054284,2.9284462837923364,0,Non-compliant,0.11054136441673534,Standard,0.8003248594064892,0,1.5040380076287572,4.403625288603999,3.7501796221133232,-23.688602388462005
181.46509184084817,931.9565758388774,4,Ship,Electric,53.03980276645109,4.752256558272525,1.0172380051835606,2.1007608470939028,0.7694046139600451,1.5804161241026164,1,Compliant,0.9220926535723316,Refrigerated,0.6245180153643471,1,1.6834527434210504,2.833870440582895,1.1374521168674443,6.686596329767356
214.86282948216126,973.952420648831,2,Truck,Gasoline,44.19246536799513,4.670589111617733,1.0399458651560562,4.638346780215109,0.7409113315088375,6.168641857377162,1,Compliant,0.7511483678225827,Standard,0.4680654604262312,1,1.5879337330342644,1.095983783200292,4.308039526587694,-94.96555854226169
255.23149289766616,949.8398402020905,2,Plane,Electric,70.01864062851034,4.5498757608515294,2.173203474809121,3.5355578473297675,0.7590065674693639,6.598265313268083,0,Non-compliant,0.5897796007780784,Refrigerated,0.21748435386297804,1,1.8423567877183822,2.978345004810583,2.1385196477572763,-26.489691015434758
403.3291826268561,526.7927949917174,3,Plane,Electric,68.88026028259935,3.501733800666374,1.9107898104958816,1.2876268692657824,0.7165997161490038,5.551680685198999,1,Non-compliant,0.769186789995928,Standard,0.3342463741571313,1,1.2845608397616026,1.3381733415204922,2.784228902657764,-5.454394855833695
139.85320197126188,875.8383858903821,1,Ship,Electric,56.70986120619329,4.233072844865113,2.0360306978170395,4.636022355342812,0.7594392225470731,8.353919197023535,1,Non-compliant,0.42885436130663845,Standard,0.9598434267385185,1,1.575475277886365,4.941378874749242,2.2483676636283283,48.39061054022677
281.4054972861252,860.0944586815633,1,Ship,Gasoline,42.40747670796232,1.2761477476454997,1.0149262808344388,4.83106663270489,0.7027602692876138,8.749079391772122,1,Compliant,0.7584557473091266,Refrigerated,0.5200899376058343,1,1.123234668009804,3.3524462818224094,2.074216424838718,-46.11620281338682
316.5865559879191,387.1904259189301,4,Truck,Gasoline,35.32018242579465,2.3391561675627166,1.8453732393148514,1.310849673566902,0.8881775201907934,6.54061957014814,1,Non-compliant,0.37180299127453575,Standard,0.40069928124325294,1,1.6902107766994678,2.026130470443914,2.7256228146791415,-74.29166197735918
70.90268572399897,846.0239267356096,2,Ship,Electric,26.35245909278776,2.254812499028625,2.4361363224017216,3.1294409394452596,0.7949126222163049,1.114808317366875,1,Compliant,0.24409457249260236,Refrigerated,0.5214220423483239,1,1.7319678383527122,3.254870718190471,2.515005793762695,22.236113103708867
323.39518335564725,133.30687124394336,1,Plane,Diesel,41.29386100919324,3.542581287810453,1.8853874039348717,2.2134571288566818,0.9919434134280726,7.257066901729621,0,Non-compliant,0.7290134212929686,Standard,0.7789885058996087,1,1.0428373211889985,1.3074684135270194,3.5333543273703576,-3.2028217322869748
126.73585565928119,636.6428906338477,3,Plane,Electric,44.79035103246317,2.423831093882562,2.4644384126244443,2.5713563059256095,0.7581151152328893,4.761992952283164,1,Compliant,0.4196722921572683,Standard,0.3401089365028688,1,1.675790963627985,4.199565217075268,4.252604803950042,-86.10117904073097
79.27321684337578,307.00795355893274,3,Ship,Gasoline,60.54937550624442,1.5940271265747232,1.4660379287936696,1.7186048718213676,0.8037485710928781,6.090017349037483,0,Compliant,0.9813771043261948,Standard,0.17870612093260885,1,1.4146901541657864,4.701312215456655,2.188354612748963,-83.60797568222476
476.99849176399994,208.51019719955093,2,Ship,Gasoline,59.48958945785441,3.385868301654175,2.626284008963451,3.31228840804965,0.80735234759246,6.841725418169959,1,Non-compliant,0.349485182308101,Standard,0.5849361183390478,1,1.1240968761096823,4.497777552824639,1.8548846112880697,-32.34379510351326
484.53441488355173,169.25788146628824,3,Ship,Gasoline,24.206488378475417,4.257535682676326,2.1768624809069044,4.831917412995562,0.7025354488187381,4.152129528943691,0,Compliant,0.9217274205310659,Refrigerated,0.6652041034810672,1,1.4199075476984677,2.367030409194251,3.667581083481369,-4.187369382585649
413.7788066524075,726.6598982903258,3,Ship,Electric,43.715558925869466,2.5284939778398927,1.4215261988598125,3.012290401086436,0.9517623859118376,9.253886546546148,1,Compliant,0.9329625485670795,Standard,0.7127180029585496,1,1.1942329296955818,2.303072478573474,3.6812802633231265,69.46425645467994
187.07619612801682,405.8874673912595,2,Truck,Diesel,30.906732033041713,1.5290748603939268,1.4734409517076659,1.3316583255779246,0.7095983380432974,2.2057738007480308,1,Non-compliant,0.24185294706474614,Refrigerated,0.8819875907661296,1,1.4155595321233165,1.1403504448652,4.604524957144687,-54.05696663366446
93.95245130287273,752.2900943758854,4,Ship,Gasoline,29.40876231900834,1.7867527892512922,2.256060929139074,3.4800053339096335,0.9820539504187724,7.043606265529337,1,Compliant,0.7982211815880134,Refrigerated,0.37117412068911304,1,1.3843390279585277,3.605601434803667,1.0637827458132434,26.93885634594748
357.9048619304706,158.82070671904813,4,Truck,Gasoline,69.63812898423475,1.949933220677536,2.6598791864248867,2.360891977805028,0.9676223053280861,1.039236219609224,1,Non-compliant,0.43307450514456514,Standard,0.0753548962288918,1,1.7383916369360575,3.1396191367591797,4.41216264846604,-98.04253989164464
248.06862218282058,383.7613040475493,3,Plane,Electric,22.51491300297545,2.199590371978145,1.8312555640583104,4.423700758365191,0.8606565748257891,9.321859948646628,1,Compliant,0.9175247272303481,Standard,0.9583485836309422,1,1.7742155581663588,2.8373854853093654,3.0840086917934277,18.048044386252563
104.91720568015047,585.5421631378035,4,Ship,Diesel,45.15097255412728,3.5711802820252365,1.5166008582551844,2.738712593265881,0.8630786724733877,2.0125371991428236,0,Compliant,0.4501242726352388,Refrigerated,0.4350119274374752,0,1.6070286543845467,4.630523813338828,3.4852083566883953,75.32924230667871
272.8296095500716,811.6508483550672,4,Truck,Electric,30.09221934599109,3.403781938150876,2.734023213821201,1.7713584357689824,0.8961333768868469,1.8539580713281718,0,Compliant,0.7443037173373661,Refrigerated,0.6232575096731313,1,1.0226868421824475,1.6715156043313852,1.365485762245659,7.085235832696581
65.47483450184828,386.8772526388629,3,Ship,Gasoline,72.75981294070844,3.7843194462681566,2.3385365835016696,1.7644224907645798,0.8161150035804661,3.997068697470198,1,Compliant,0.46696740916379786,Standard,0.6663053231282923,1,1.9310222790709939,1.0386650667607293,2.7304597314881827,-33.40822953867637
459.1941809354519,663.3022387933082,4,Plane,Diesel,53.422430796502105,2.4500079381260527,1.896170974566153,4.075056722884641,0.8941666850193566,4.3620965743517255,1,Non-compliant,0.22780075571285618,Refrigerated,0.5465137087012035,1,1.6862332800964477,1.2932658084830617,1.9092096289540952,61.62680775002843
166.4509917200076,897.3799734125685,3,Plane,Diesel,33.88283818261088,4.295990607519913,1.9758003905586037,2.0623503932294396,0.713430516606546,2.9287006509059075,1,Non-compliant,0.1993501289446863,Refrigerated,0.2052575297362701,1,1.0341954499211887,1.8934857513094756,2.0169001203300363,17.444091565183577
348.1350279592919,654.2768693640741,1,Plane,Gasoline,50.14563722998258,1.816350644623041,1.4085129358727928,4.068933576636892,0.716214288204918,6.266094948344122,1,Non-compliant,0.42543119425634557,Refrigerated,0.7551430501161415,1,1.8188328992141178,1.1331421970538278,3.0163804587041096,7.6797303367755685
190.26998424023492,309.6635272782704,2,Ship,Diesel,63.88918158218695,2.8761629900726158,2.253605260129688,1.8235492430663975,0.8371691258858633,4.986226882377672,1,Compliant,0.7554946570142149,Standard,0.8037519743040816,1,1.2002661547179962,3.011374842572542,4.249823801612449,-50.886647004473026
284.0306095300149,121.96070340088421,2,Ship,Diesel,77.48708053516603,4.203754886165721,1.7174850210857773,2.2867454748052376,0.8648866903318104,1.3075803013697866,1,Compliant,0.6050714851807668,Refrigerated,0.5529755860174398,1,1.5792211895711068,2.256361820934312,3.9751237205794245,18.188495336391515
296.01962570447586,883.0889865108369,4,Truck,Electric,33.226760254725136,1.720634590930477,2.9912903533486985,2.8619478897587975,0.9663452921007457,3.8768685602977055,1,Non-compliant,0.6886292899005433,Refrigerated,0.48856116058484156,0,1.4666343699501871,1.7219320322725307,3.3639998363438153,-34.23580771740339
133.18450498648718,119.14246976534842,4,Plane,Gasoline,73.1709063277607,1.4394524549631318,1.9603670305237757,4.772783398773803,0.7313981901723688,8.293896222158534,0,Non-compliant,0.28232635073194245,Refrigerated,0.11393818312798532,1,1.4198387823550767,4.0003362997946486,3.157672771013868,15.572104231450016
486.31308249405134,887.2315054157795,4,Ship,Gasoline,76.05824685004941,4.534735870751959,1.9717712123792264,4.726925699015299,0.9467943781581668,7.207313813756818,1,Non-compliant,0.4814353459576055,Refrigerated,0.08395166149978384,1,1.8897137201243974,1.8178053049301202,2.70922417293796,2.426956991131762
398.80977051250153,576.0434206244909,2,Plane,Gasoline,74.98523267192397,2.3717186510367836,2.1317035748213438,1.8274875016891512,0.7630142011876209,7.523837682218924,1,Non-compliant,0.044395264969327,Standard,0.3395648455635287,1,1.4373612915626146,3.750420403975173,4.890839894245545,54.205827295245335
472.7745237038851,945.1609286616066,1,Plane,Gasoline,58.12486141171459,3.735480499636128,2.8335120062374934,2.432876164972291,0.8182250945530095,7.283052316751712,1,Compliant,0.8175324159581207,Standard,0.31084615551739325,0,1.0753441175731506,2.3970596233905557,3.2407702169369332,-28.800296024761966
452.67230769244196,818.9049121962988,1,Truck,Gasoline,57.78923926608246,1.101394417055754,2.6016361997195006,1.5975975538150893,0.7949807304482238,3.7987571924472996,0,Non-compliant,0.9898921622398746,Refrigerated,0.9536564509632712,1,1.9466387272149526,3.047311042650218,2.0158655932488885,-7.467336433139085
319.0549904649883,998.1406994800037,2,Truck,Diesel,44.192637991029365,3.7601875536377984,1.9022601395956829,3.0399403172539885,0.8200465818596196,1.896975298690983,1,Compliant,0.4068790626246709,Refrigerated,0.7836227424434298,1,1.9205352312396275,4.735468159405279,1.9203631681601583,39.91566184505689
464.84340576040256,415.64063390653916,1,Truck,Electric,65.14387293822728,2.264405246187882,2.437398531945592,2.8423302027786663,0.7451486494217756,3.452204656297864,1,Non-compliant,0.01096365313154335,Refrigerated,0.6599242952590599,1,1.6844326895815986,1.1494065392632513,3.445412123100567,-11.801878577677059
89.82162592336377,790.4694600380142,2,Truck,Gasoline,51.877641101055914,1.222963414349767,2.1724709975615233,4.60304064980293,0.8510710223210665,8.486067701666434,0,Compliant,0.16979263955094737,Standard,0.5176480890176051,1,1.467892528132025,3.0010580299098475,3.091310109243715,-1.0763072844408208
138.19228808861533,461.73782224831797,1,Plane,Electric,60.64628427369767,3.439251046192468,1.9847340974024978,4.7200215111642905,0.9404927769494101,9.82423718004764,1,Non-compliant,0.6525268777504188,Standard,0.16736753072665134,1,1.0928594729435213,4.417691841310473,1.0307912118188511,-20.336569075758998
70.35228000974213,531.888058273518,3,Truck,Electric,45.70747423092773,1.963215264292693,1.384631545568701,2.5342695640291684,0.8324602031136691,5.444623132674052,1,Non-compliant,0.6120793182038592,Refrigerated,0.9784566721842839,1,1.790748118577476,3.351896993481394,4.320261488783117,-8.182291940751437
196.39864884346895,664.7549168965331,3,Truck,Diesel,63.88978784258834,2.54722896820752,1.9278725269097818,2.9669517720759577,0.8471840727694597,1.0873031943073799,1,Compliant,0.7878647195855439,Refrigerated,0.37504069824021,1,1.075477914424029,2.1074820678606265,3.8164894169297385,33.5478786047906
224.9047803602669,886.3094027677049,2,Truck,Gasoline,69.46829105627295,1.3223232491460544,1.4916371740451493,4.584944996584532,0.9546302755843943,2.260403309208061,0,Compliant,0.25388401096106816,Standard,0.1069256024472448,1,1.0686009848951457,2.5907245405801373,3.647317158712414,91.79562001004142
172.10706429825316,985.6751222793656,1,Truck,Diesel,28.786175396168968,1.5886530043797813,2.8296842997033096,4.226831230980245,0.9118174343914092,3.898725177846392,1,Non-compliant,0.763631915547134,Refrigerated,0.4937988957157461,1,1.5373838424393682,3.721062514914298,1.2751226307906358,-83.92505942741188
422.9318791183682,791.4460724780664,4,Plane,Gasoline,69.97578293445369,2.191908941983375,1.6708136269926939,1.014625245378597,0.8471363225559354,6.2072681373365475,1,Compliant,0.6879840215236698,Refrigerated,0.8739980116130832,0,1.1601282401846402,4.563247577255212,2.4482234006899657,-63.250946415673184
210.53899701211517,475.99010395060037,1,Truck,Diesel,52.41779190741843,1.3590380022406285,2.9045280290667446,2.28023825673433,0.7773086944567539,1.6758428122478257,1,Non-compliant,0.3228144977138433,Standard,0.8872910017773294,1,1.007730267340349,1.1642654949864464,4.741529042931145,-7.073810173279847
176.42052935932134,479.22130204936315,3,Plane,Electric,70.67995454541347,4.643305058745261,2.0661105801894224,2.6870969677445036,0.9654780240534899,9.490215688388934,0,Compliant,0.545488148056962,Standard,0.010965916056447256,0,1.4231134309957862,1.2861552875615057,4.450356965365454,2.482188178375949
294.21323742121183,763.8240714300024,3,Ship,Gasoline,45.878102380460874,1.0241881727359137,2.2630887573523206,1.9188651347329269,0.8731061205071675,4.285753059559607,0,Non-compliant,0.14727380849832672,Standard,0.8862957447513997,1,1.137217231610066,2.3002060944383502,2.1421717514781338,-10.882594539253342
113.41590123864319,314.8994311914721,1,Plane,Electric,42.7424291229821,2.9354408754572456,2.0858808889786555,1.798286463583755,0.766344283033208,9.213257961323407,1,Non-compliant,0.45256450343558263,Standard,0.2714842174998585,1,1.1605154152806914,1.931118737749916,1.6282355363965548,-27.66392864340353
410.98864133931784,199.4267018182552,1,Plane,Electric,74.90364395103335,1.4929898325302058,1.2587612339334018,1.1511380263827187,0.780735925791403,8.024696224813196,0,Non-compliant,0.881197339555641,Standard,0.038972363968423074,1,1.0769106387353347,2.059723544889624,2.7963518286743083,-61.61787521606716
83.54778965589688,419.1599418766989,4,Truck,Diesel,35.07015605290408,2.230716357911794,1.751642438015882,3.573478900279042,0.9409399266808738,7.79893545264023,1,Non-compliant,0.4211913798253908,Refrigerated,0.8477902703628744,1,1.20509375372361,1.8850799945035237,2.4233215146706435,-30.538245356614603
494.0991214702328,358.51509248867353,4,Ship,Gasoline,70.65273951716858,4.704238239273062,1.1982922245552479,2.0500411619326626,0.7132436686262366,6.460476218040088,1,Non-compliant,0.839566706475422,Standard,0.8638667559882083,1,1.7154841797743894,1.783300195420631,3.7289055068239643,40.86183094989441
397.51014618349586,366.6773084103911,1,Ship,Electric,49.041234350564245,1.6467782130959474,2.2459080883667637,1.2093887137252524,0.997627656108646,6.641054353466601,1,Non-compliant,0.5902533652596944,Standard,0.59623107984235,1,1.8089273072177914,1.5224958674771671,4.865739240337279,4.653338814077959
139.4220566903776,310.246975944919,1,Ship,Diesel,50.84572655307558,4.86332927887333,1.8937483904008778,1.9239172421122546,0.7391055039144375,6.742029116946233,1,Non-compliant,0.19187671310235677,Standard,0.5744337572963584,1,1.4525336440293006,4.735816527180952,2.452005799930246,33.778094895245125
52.48495270562108,137.8838706727257,1,Ship,Gasoline,38.50809688936904,1.8231775079576868,2.5559699431418736,4.207655811344506,0.9388205576190812,6.658492483230239,0,Non-compliant,0.5811062446978964,Standard,0.8131202726214194,0,1.5065538158814178,1.5767578556246122,1.248896690608968,-60.17070349855646
416.95764280467534,116.08654126007244,1,Plane,Gasoline,54.38253203714094,3.9662644338673183,1.4409409619987397,4.4059567265861865,0.8184325950315048,5.983554082585251,0,Compliant,0.5059833291570635,Standard,0.7863095527102798,1,1.0326550345942027,1.8176150990621447,4.5904560333695414,72.20716603564334
368.0858047314277,988.9501507624284,2,Ship,Electric,39.512671776572674,3.186709059589247,1.3291321168586698,2.9322649807732106,0.84766485498624,9.877726166346001,0,Compliant,0.398641335196384,Standard,0.8901054734427041,1,1.0693162613713167,1.985062895923143,1.1517989209594832,-28.094232563124255
378.0532256184443,484.9958203622761,1,Plane,Gasoline,22.356164854499138,4.537914910387037,1.8126644619275356,2.6642826816347447,0.9641951732393734,7.590615106831265,1,Compliant,0.11963043951607033,Refrigerated,0.5527474475967035,1,1.2575677256495168,4.732059492521682,4.811063588613332,23.760081397354902
397.0716560086756,445.8939824437135,4,Plane,Electric,36.31991632066136,3.2159730220125238,2.8531707664367625,4.9114147740071274,0.823873356876764,7.992517495532691,1,Non-compliant,0.4167086638472298,Standard,0.9676470927328087,0,1.5438984207131474,4.0228565344043385,3.658317712036159,-6.254026598500838
83.32009328034067,711.6825544237629,3,Plane,Gasoline,20.38274260439544,3.1382368766252347,2.4208436300248235,1.8022586383522796,0.8612481261019703,8.852165335753067,0,Non-compliant,0.07276237623962711,Refrigerated,0.9961468309333384,1,1.7395511487349928,4.158797721262059,4.766756833767797,-27.00071692850311
211.30957784492267,296.42849907855776,2,Ship,Diesel,78.7012872234114,1.7818320014735995,1.8378472495858373,1.861437131418434,0.7147898987227509,2.9407578645326424,1,Non-compliant,0.09876905139875125,Refrigerated,0.11654460999863259,1,1.605003061338033,1.4190330381539922,1.798638746595913,21.640927063266137
102.14107678630837,954.9650655552028,1,Truck,Electric,77.94483258918484,1.664917448206635,2.034544339508621,2.167468708145599,0.7007042421602359,1.7542374318555471,1,Compliant,0.415916532932716,Standard,0.8495437595541221,1,1.3921278549867884,4.345239500062687,1.1627991810152305,30.02548986135936
438.3965416440171,807.7105129739969,3,Truck,Electric,43.7093178483383,4.665956604462057,1.1684260223541967,1.6910292731243493,0.7734399619005178,5.346049929387388,1,Compliant,0.3053814819684637,Standard,0.499822257748589,1,1.118324073003138,2.632772327269672,2.9528399131059673,134.40071452455297
330.48415707240105,180.46990208103358,2,Ship,Gasoline,63.70225126037876,2.3113527954001363,2.969151792752226,2.5174623928167463,0.9041749278756301,5.6267262605734585,0,Compliant,0.9255443258622235,Refrigerated,0.3875663382998321,1,1.7807732348871894,2.051292104849555,2.802493658280501,31.963497373889766
198.90411118369212,475.8226982064355,3,Truck,Gasoline,40.7483659046255,2.4883290198515837,2.332814609389838,4.643336907959015,0.736379468007741,8.46263601954926,1,Compliant,0.37570580538027054,Refrigerated,0.613072309882715,1,1.3637860515990572,3.303000334081242,2.3259690930195314,31.21345771704126
78.60125762871064,891.2064768059482,1,Truck,Electric,60.265589425158566,4.039294633713554,1.570808136926845,3.461391362514297,0.7341285876413648,4.994052213541021,0,Compliant,0.7578581220721001,Refrigerated,0.055965557262007026,1,1.7360540144827896,4.288731623266935,4.83062589755479,57.244081184907
189.94204477204798,950.2588200622693,1,Plane,Gasoline,68.32580258275874,2.3552939296912294,2.1716167884304887,2.6477861944490546,0.823288182410771,6.137677229898815,1,Non-compliant,0.5302475263662427,Standard,0.5064611187670799,1,1.5129788419143417,4.1146086042996375,4.290334928645729,26.59270102369002
196.33249491203617,520.6613601248828,4,Plane,Diesel,76.80537468153445,4.808249786556011,1.218964732137988,4.737643178284859,0.8943511115824679,5.743638446621125,1,Compliant,0.7040856686423355,Refrigerated,0.8708905700266667,0,1.7386620535618253,4.559989930324528,3.646328085502373,-1.935738447325535
378.32278025212884,652.070250289637,1,Ship,Gasoline,44.01273655098032,3.951711075995201,2.931673337615167,1.1938569299032893,0.9136215976743791,1.3438250538165195,1,Non-compliant,0.2601159830153992,Standard,0.2134615161389688,0,1.907289561452572,4.712528744061776,1.651433166551311,16.286251712181492
336.9008621098459,250.3305514828677,1,Ship,Diesel,66.99787897736286,3.38971697029368,1.3495699757667319,1.8411047116074455,0.7535352022295124,6.536934069372226,1,Non-compliant,0.9419049728383291,Standard,0.4263898947694251,1,1.921029516053802,1.9524882857109982,3.937293632874099,42.74035178256801
449.24573415934697,992.0517635232789,2,Truck,Diesel,35.95570703792713,4.5235806421790095,2.296060636110428,3.263554420407036,0.7238764442116127,8.45238957196827,1,Non-compliant,0.530088496914424,Refrigerated,0.9394808877148755,0,1.5351067800006035,2.6954315766770867,3.908049818798896,69.53815860167401
262.4967163228772,308.5045312450991,4,Plane,Diesel,79.4199382276189,1.198423633397931,1.4909089250778609,3.4622104927727166,0.9821191101836633,2.4175049326822347,1,Compliant,0.8313240712852497,Standard,0.4285638378056973,1,1.5115083647656387,1.05851415682028,2.70027269446403,-75.53423517070298
103.81741067223577,948.458596721613,2,Ship,Diesel,21.546175925861068,2.028250768756835,2.4351227652970717,1.1582300262504526,0.7781999147686305,6.348985605339362,0,Compliant,0.3650456934761135,Standard,0.3583676323323983,0,1.2656784655028372,4.51728663706024,4.699143638856055,-94.51203320684981
370.9601542503477,684.6819840931316,3,Ship,Diesel,56.21172839006726,2.86014533688364,2.553642734480562,2.6121550316285287,0.9560039492826171,6.342494900017729,1,Non-compliant,0.10021134905052453,Refrigerated,0.4405366481233782,0,1.9357998315292915,1.6182886058990702,1.6679115289160418,67.41877241690234
392.35327187760385,646.9631153909733,1,Ship,Gasoline,59.57035889907963,1.907914157886084,2.346839457822865,3.596615859323491,0.9590474351388455,2.4776646765072288,1,Compliant,0.6737116477208488,Refrigerated,0.5194527665175563,0,1.4579191671996208,4.445899249370777,2.069350249646657,-39.87302614032119
